######E_MEXICO######
#vassalize_dorados;Vassalize the Dorados;;;;;;;;;;;;;x
#vassalize_dorados_desc;With the Mexican Empire revived, the Dorados would willingly serve a sufficiently wealthy and pious Emperor - granted their ancient rights be respected...;;;;;;;;;;;;;x

restore_mexican_empire;Restore the Mexican Empire to Glory;;;;;;;;;;;;;x
restore_mexican_empire_desc;If key regions of the Empire and their the caudillos be brought to heel, the world must then truly recognize the Mexican Empire as a dominant force and the rightful continuation of the old, antidiluvian empire.;;;;;;;;;;;;;x

make_cdmx_capital;Make Mexico City the Capital;;;;;;;;;;;;;x
make_cdmx_capital_desc;Mexico City, the "Place in the Navel of the Moon", is the crown jewel of La República and its ancient namesake. If you so wish, you may restore it as the capital of the Mexican Empire.;;;;;;;;;x
cdmx_capital;Mexico City once more becomes the seat of imperial power.;Rome est une fois de plus la capitale du pouvoir impérial.;Rom wird einmal mehr der Sitz der kaiserlichen Macht.;;Roma vuelve a ser la sede del poder imperial.;;;;;;;;;x
EVTOPTA_destape_4;I should warm up my choosing finger.;;;;;;;;;;;;;x
EVTOPTB_destape_4;No, this is premature...;;;;;;;;;;;;;x
EVTDESC_destape_5;The [FromFrom.GetTitle] is planning to reveal [FromFrom.GetHerHis] successor in a grand unveiling. The most powerful figures of the realm will now be gathered in the main hall of Chapultepec Castle to witness the ceremony. Everyone must now either stand with the [FromFrom.GetTitle]'s choice as tradition dictates or plot and scheme to try to place their own choice on the ancient and powerful Silla Presidencial.;;;;;;;;;;;;;x
EVTOPTA_destape_5;Let us see who the [FromFrom.GetTitle] has named as [FromFrom.GetHerHis] successor;;;;;;;;;;;;;x
EVTDESC_destape_6;The most powerful of the political class gather into the chamber awaiting the great unveiling of the next heir to the Silla Presidencial. The crowd falls silent as the [target_benemerito.GetTitle] enters the room, with bated breath all await the "Dedazo" - when the [target_benemerito.GetTitle] will point to the one [target_benemerito.GetSheHe] deems worthy to wear the Imperial Band. The [target_benemerito.GetTitle] gives a brief, rehearsed speech and then points to [target_benemerito.GetHerHis] chosen candidate, shaping the future of Mexico...;;;;;;;;;;;;;x
EVTOPTA_destape_6;The moment has come!;;;;;;;;;;;;;x
EVTDESC_destape_7;The [target_benemerito.GetTitle]'s finger is directly pointing toward you. You have been chosen to be the next in line to be the [target_benemerito.GetTitle]!;;;;;;;;;;;;;x
EVTOPTA_destape_7;I am at the service of La República.;;;;;;;;;;;;;x
EVTDESC_destape_8;My finger comes to rest in front of my chosen successor, [From.GetBestName]. Thus, the veil is lifted and all can see who has been chosen to rule after the current [Root.GetTitle]. The lines will quickly be drawn. Should this "Destapado" be supported as the ancient tradition dictates? or is another more worthy to lead? The chamber is emptied after the usual mingling and political schmoozing, yet the dust has yet to settle. Will my choice persevere as has according to tradition? or will it fall prey to political machinations?;;;;;;;;;;;;;x 
EVTOPTA_destape_8;Let us wait and see what becomes of this...;;;;;;;;;;;;;x
EVTDESC_destape_9;The [FromFrom.GetTitle]'s finger comes to rest in front of [FromFrom.GetHerHis] chosen successor, [From.GetBestName]. Thus, the veil is lifted and all can see who has been chosen to rule after the current [FromFrom.GetTitle]. The lines will quickly be drawn. Should this "Destapado" be supported as the ancient tradition dictates? Or is another more worthy to lead?;;;;;;;;;;;;;x
EVTOPTA_destape_9;The ancient tradition must be upheld;;;;;;;;;;;;;x
EVTOPTB_destape_9;I will not suffer this fool on the Silla Presidencial!;;;;;;;;;;;;;x
EVTDESC_destape_10;The chamber is emptied after the usual mingling and political schmoozing, but the dust has yet to settle. Will this choice persevere as has according to tradition? or will it fall prey to political machinations?;;;;;;;;;;;;;x 
EVTOPTA_destape_10;Let us wait and see what becomes of this...;;;;;;;;;;;;;x
EVTDESC_destape_11;The grand Destape Ceremony has been cancelled due to war.;;;;;;;;;;;;;x
EVTOPTA_destape_11;I guess we must wait and see who will be the next to lead...;;;;;;;;;;;;;x
EVTDESC_destape_16;The §YTapado§! - or the "covered one" - is the hidden heir apparent of the Mexican Empire. The Tapado must first be selected from a list of potential candidates and then revealed in the §Y"Destape"§! ceremony when the [ROOT.GetTitle] feels [ROOT.GetHerHis] end draws near. A truly worthy heir must be a powerful vassal, be on the imperial §Ycouncil§!, be a landed §Ycommander§!, have a §Yclaim§! on the Empire, or a cunning Benemérito might try to put a §Yrelative§! on La Silla Presidencial;;;;;;;;;x
EVTOPTA_DESTAPE_16;It should be the most popular vassal.;;;;;;;;;;;;;x
EVTOPTB_DESTAPE_16;It should be someone with strength to lead.;;;;;;;;;;;;;x
EVTOPTC_DESTAPE_16;It should be someone of my own family.;;;;;;;;;;;;;x
EVTOPTD_DESTAPE_16;I still need more time to decide...;;;;;;;;;;;;;x
TT_TAPADO_CHOOSE_ANOTHER_DAY;You may select or relieve a Tapado of your choice with a targeted decision on the desired character at any time.;;;;;;;;;;;;;x

opposes_destapado;Disapproves of the Chosen Heir;;;;;;;;;x
approves_destapado;Approves of the Chosen Heir;;;;;;;;;x

faction_opposes_destapado;Heir Reconsideration Faction;;;;;;;;;x
faction_opposes_destapado_desc;This faction represents a group of courtiers and vassals who believe the current designated heir, the "Destapado", is unsuitable for the throne. They demand the selection of a new heir, deeming the last one insufficient.;;;;;;;;;;;;;x

#####PILGRIMAGE EVENTS#####
CHRONICLE_PILGRIMAGE_TO_MEXICO;[Root.GetTitledName] made a pilgrimage to the city of Mexico.;;;;;;;;;x
EVTOPTA_mxpilgrimage_1;I will visit the glorious city of Mexico, seat of the Empress of the Americas.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_CERRO;[Root.GetTitledName] made a pilgrimage to the El Cerro del Cubilete.;;;;;;;;;x
EVTOPTB_mxpilgrimage_1;I will visit El Cerro del Cubilete and honor the martyrs and Cristo Rey.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_GUADALAJARA;[Root.GetTitledName] made a pilgrimage to Guadalajara.;;;;;;;;;x
EVTOPTC_mxpilgrimage_1;I will visit Santa Inocencia in the great city of Guadalajara.;;;;;;;;;x

EVTOPTD_mxpilgrimage_1;I seek a different place to go to...;;;;;;;;;x

CHRONICLE_PILGRIMAGE_TO_ZACATECAS;[Root.GetTitledName] made a pilgrimage to the city of Zacatecas.;;;;;;;;;x
EVTOPTA_mxpilgrimage_11;I will visit the ancient temples in the City of Silver Aristocrats, Zacatecas.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_LAGOS;[Root.GetTitledName] made a pilgrimage to San Juan de los Lagos.;;;;;;;;;x
EVTOPTB_mxpilgrimage_11;I will visit Nuestra Señora de San Juan de los Lagos in her church.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_PUEBLA;[Root.GetTitledName] made a pilgrimage to the city of Puebla.;;;;;;;;;x
EVTOPTC_mxpilgrimage_11;I will visit the temples in the city of angels, Puebla.;;;;;;;;;x

CHRONICLE_PILGRIMAGE_TO_CHOLULA;[Root.GetTitledName] made a pilgrimage to the city of Cholula.;;;;;;;;;x
EVTOPTA_mxpilgrimage_12;I will visit the city of three hundred and sixty-five churches, Cholula.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_CHALMA;[Root.GetTitledName] made a pilgrimage to El Santuario del Señor de Chalma.;;;;;;;;;x
EVTOPTB_mxpilgrimage_12;I will visit El Santuario del Señor de Chalma in the town of Chalma.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_CATEMACO;[Root.GetTitledName] made a pilgrimage to Lake Catemaco.;;;;;;;;;x
EVTOPTD_mxpilgrimage_12;I will visit the city in Lake Catemaco, realm of La Santa Muerte.;;;;;;;;;x

CHRONICLE_PILGRIMAGE_TO_ESPINAZO;[Root.GetTitledName] made a pilgrimage to Espinazo.;;;;;;;;;x
EVTOPTA_mxpilgrimage_13;I will visit the tomb of El Niño Fidencio in Espinazo.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_CABO;[Root.GetTitledName] made a pilgrimage to Cabo San Lucas.;;;;;;;;;x
EVTOPTB_mxpilgrimage_13;I will visit the Sacred Arch in Cabo San Lucas.;;;;;;;;;x

EVTDESC_mxpilgrimage_2;My things are packed, everything is in order. I will go see the most sacred city in the continent.;;;;;;;;;x
EVTNAME_mxpilgrimage_21;Ciudad de México;;;;;;;;;x
EVTDESC_mxpilgrimage_21;You have arrived to the center of Mexico. You stand now in El Zócalo and in front of you is La Catedral Metropolitana, you enter it and immediately feel in another world. The beautiful crooked majestuosity of it all, it takes you aback, you almost crash with the flags and remains of the First Emperor.\nYou thought nothing would make your heart race more after that, but then you finally arrived to the great Explanada de Guadalupe just in front of the ancient Basilicas. You see thousands and thousands of pilgrims on their knees, they are doing penance so that Nuestra Señora de Guadalupe intercedes for them. Never before had you seen such a beautiful display of faith. You can feel the presence of Dios within all those people, and withing yourself as well.\nYou see the Basilica on the other side of the square, La Tilma de Juan Diego, La Virgen de Guadalupe, awaits you patiently inside. But you must not make her wait for you are only her humble child and she is the Empress of the Americas. Tears roll down your face.;;;;;;;;;x
EVTOPTA_mxpilgrimage_21;I kneel, and on my knees I begin to walk towards the temple of my faith.;;;;;;;;;x

EVTDESC_mxpilgrimage_3;My things are packed, everything is in order. I will make the hike to meet Cristo Rey.;;;;;;;;;x
EVTNAME_mxpilgrimage_31;Cristo de la Montaña;;;;;;;;;x
EVTDESC_mxpilgrimage_31;You finally made your way to El Cerro del Cubilete, located not far from either Silao or León, and home to El Santuario de Cristo Rey. While the stone-paved road in the slopes of the mountain may be steep, the occasional glimpse of what awaits you at the top fills your body with stamina to push forwards.\nThe sanctuary is not the first monument of Cristo Rey to be erected in El Cerro del Cubilete, there used to be another one but a tyrannical ruler of Old Mexico destroyed it using dreadful weapons of the Old World. But Cristo Rey and the faith will never be broken and so the current monument stands were the previous one stood.\nYou have finally made it to the horseshoe shaped sanctuary, topped by a massive statue of Cristo Rey standing atop a globe shaped dome. Two angels flank him, each with a crown: one of martyrdom and one of glory.;;;;;;;;;x
EVTOPTA_mxpilgrimage_31;The two crowns form one, for martyrdom guarantees glory. Viva Cristo Rey!;;;;;;;;;x

EVTDESC_mxpilgrimage_4;My things are packed, everything is in order. As the goats of old, I will make my way to Guadalajara.;;;;;;;;;x
EVTNAME_mxpilgrimage_41;Guadalajara, Guadalajara!;;;;;;;;;x
EVTDESC_mxpilgrimage_41;You have finally arrived at La Perla Tapatía. This ancient city and its surrounding towns have always been the cultural standard of Mexico, with its famed Charros, Mariachi, and Tequila. But it has also always had a significant religious importance as within the Guadalajara Cathedral lays in full view of the public one of the oldest relics in the continent, the body of Santa Inocencia, Roman virgin and martyr.\nThe legend holds that this beautiful child was victim of one of the early persecutions against Catholics when her father killed her after she shared with him her joy of having had her first communion. Her body arrived at Guadalajara from Sacred Rome itself centuries ago and through trials and tribulations, the bones of Santa Inocencia and the sculpted body in which they are protected, have remained safely within the city.\nYour mind wonders if you will be one of the lucky few who Santa Inocencia deems worthy enough to open her eyes to look at.;;;;;;;;;x
EVTOPTA_mxpilgrimage_41;Take me to the Cathedral! No Charrería, nor Tequila for me… for the time being.;;;;;;;;;x

EVTDESC_mxpilgrimage_5;My things are packed, everything is in order. I am ready to follow the silver way to the silver city.;;;;;;;;;x
EVTNAME_mxpilgrimage_51;Zacatecas;;;;;;;;;x
EVTDESC_mxpilgrimage_51;You have finally arrived at Zacatecas, ancient city founded when the silver veins around it where discovered. The small town feel this venerable city retains, with its narrow hilly streets and simple one or two-storied buildings, is broken only by the massive churches that dominate over their respective barrios and the city’s skyline.\nBut none stand to rival the massive Cathedral Basilica of Zacatecas. Dedicated to La Virgen de la Asunción, the main facade is one of the most detailed in the entire world with a Churriguresque Baroque style in which Dios, as the Eternal father and as a statue of Jesucristo, presides over a collection of statues of Ángeles and Apóstoles that greet the faithful that are to enter the church. The inside is austere and somber, except for the altar which is made up of wooden prisms covered in gold in honour of La Virgen María and the saints.\nSuch beauty has left you speechless.;;;;;;;;;x
EVTOPTA_mxpilgrimage_51;Dios guides the hands of us mere mortals when we construct his temples!;;;;;;;;;x

EVTDESC_mxpilgrimage_6;My things are packed, everything is in order. I will leave my Exvoto in the church alongside the other thousands there will surely be.;;;;;;;;;x
EVTNAME_mxpilgrimage_61;San Juan de los Lagos;;;;;;;;;x
EVTDESC_mxpilgrimage_61;Before you see either church or city, you see the pilgrims. Thousands upon thousands in group pilgrimages fill the roads towards the town. Many of them carry Exvotos, images, flowers, and other various offerings they are planning to leave with La Virgen de San Juan de los Lagos after praying to her.\nThe tiny Virgen de la Inmaculada Concepción at display in the Cathedral Basilica was first used by a Fray to convert the indigenous to Catholicism. It is said that a circus gymnast girl once failed a daring pirouette and died a gruesome death, only to be brought back to life by La Virgen.\nYou finally make it past all the other pilgrims and stand in front of her, surrounded by thousands if not millions of Exvotos from previous pilgrims.;;;;;;;;;x
EVTOPTA_mxpilgrimage_61;Please accept this cute drawing as my thanks, I made it myself!;;;;;;;;;x

EVTDESC_mxpilgrimage_7;My things are packed, everything is in order. I will now go to the city that sleeps under the lover volcanoes.;;;;;;;;;x
EVTNAME_mxpilgrimage_71;Puebla de los Ángeles;;;;;;;;;x
EVTDESC_mxpilgrimage_71;You have made it to the city that was traced by the angels themselves, hence the alternative name “Angelópolis”. The Very Noble, Very Loyal, and Very Heroic city of Puebla has always found a way to be a protagonist in the history of Mexico, and so it is also a protagonist of its religiosity.\nYour first stop is in La Parroquia de los Remedios in which you are greeted by El Cristo de la Bala, who legends tell protected a Mexican hero of old from a treacherous foreigners bullet with his smooth face, bullet that yet remains in the figure. Finally you arrive to the Cathedral Basilica of Puebla and you are amazed by its size and majestuosity. Legends say this design was supposed to be the design for the Cathedral in Mexico City, but somehow the papers got mixed up and Puebla received a magnificent cathedra, thus forcing the church to make an even more majestic one for the capital.\nYou have seen it yourself, the architecture is immaculate.;;;;;;;;;x
EVTOPTA_mxpilgrimage_71;There is no doubt about it, this city was made by the angels!;;;;;;;;;x

EVTDESC_mxpilgrimage_8;My things are packed, everything is in order. I will now journey to the city of churches.;;;;;;;;;x
EVTNAME_mxpilgrimage_81;Cholula de San Andrés y San Pedro;;;;;;;;;x
EVTDESC_mxpilgrimage_81;You are now arriving to the town of Cholula, famous all across Mexico for the enormous quantity of churches that the city possesses. It is said that a person could attend a different church every single day and not run out of new churches until a year has gone by.\nThe most notable church of them all is El Santuario de Nuestra Señora de los Remedios, built on top of the big hill that overlooks the town. But as you get closer you realise that is no hill, it is actually a semi-buried pyramid, the largest in the entire world in fact.\nYou decide to follow the stone-paved road to the top of the pyramid and enter the beautifully adorned church.;;;;;;;;;x
EVTOPTA_mxpilgrimage_81;This is a church that is worthy of calling itself the home of Dios!;;;;;;;;;x

EVTDESC_mxpilgrimage_9;My things are packed, everything is in order. Now I venture to the rugged hills of Malinalco to get to Chalma.;;;;;;;;;x
